107	2695	Seko Fofana	85	442	517	215	37	65
108	2685	Ádám Nagy	87	233	210	93	9	63
109	2719	Lucas Castro	80	125	238	112	15	37
110	113755	Alessandro Murgia	88	218	207	90	18	68
111	2685	Blerim Džemaili	79	190	358	184	17	57
112	2719	Valter Birsa	82	185	419	215	33	71
113	2793	Alfred Duncan	82	290	381	187	33	54
114	2697	Antonio Candreva	83	42	152	75	17	67
115	2685	Ladislav Krejcí	84	184	228	124	17	35
116	2685	Andrea Poli	89	288	362	191	14	70
117	2699	Adam Marušic	84	259	398	211	22	55
118	2713	Oscar Hiljemark	82	166	224	120	12	54
119	2793	Francesco Magnanelli	89	609	558	233	6	60
120	2695	Sandro	79	244	230	82	9	53


